# Potential energy = 5.0
# Hopping coefficient = 1.0
# Number of sites = 4
# Number of up spins = 2
# Number of down spins = 2
# Number of qubits = 8
time,energy,ground_energy,energy_diff,beta
0.0,-0.027988657,-1.844290018081665,1.8163013,-5.326388e-07
0.01,-0.027988628,-1.844290018081665,1.8163013,-2.610158e-07
0.02,-0.7090199,-1.844290018081665,1.1352701,0.27715003
0.03,-0.7107347,-1.844290018081665,1.1335553,0.40590477
0.04,-1.0242344,-1.844290018081665,0.8200556,0.43885642
0.05,-1.0251223,-1.844290018081665,0.81916773,0.30669534
0.06,-1.1749436,-1.844290018081665,0.66934645,0.2721541
0.07,-1.1752633,-1.844290018081665,0.66902673,0.18695097
0.08,-1.2571378,-1.844290018081665,0.58715224,0.15500863
0.09,-1.257235,-1.844290018081665,0.58705497,0.10406487
0.1,-1.3101056,-1.844290018081665,0.53418446,0.08380702
0.11,-1.3101362,-1.844290018081665,0.5341538,0.058664944
0.12,-1.3495426,-1.844290018081665,0.4947474,0.045893185
0.13,-1.3495524,-1.844290018081665,0.49473763,0.033233367
0.14,-1.3820229,-1.844290018081665,0.46226716,0.025291104
0.15,-1.3820258,-1.844290018081665,0.46226418,0.01899986
0.16,-1.410488,-1.844290018081665,0.433802,0.014053939
0.17,-1.4104893,-1.844290018081665,0.4338007,0.010936135
0.18,-1.4363278,-1.844290018081665,0.4079622,0.00785957
0.19,-1.4363282,-1.844290018081665,0.40796185,0.006331849
0.2,-1.460223,-1.844290018081665,0.38406706,0.0044203512
0.21,-1.460223,-1.844290018081665,0.38406706,0.003683534
0.22,-1.4825135,-1.844290018081665,0.36177647,0.0024976004
0.23,-1.4825137,-1.844290018081665,0.36177635,0.002150938
0.24,-1.5033771,-1.844290018081665,0.34091294,0.0014158147
0.25,-1.5033771,-1.844290018081665,0.34091294,0.0012594436
0.26,-1.5229161,-1.844290018081665,0.32137394,0.0008048292
0.27,-1.5229156,-1.844290018081665,0.32137442,0.00073802785
0.28,-1.5411983,-1.844290018081665,0.30309176,0.0004585322
0.29,-1.5411981,-1.844290018081665,0.30309188,0.00043269777
0.3,-1.558283,-1.844290018081665,0.28600705,0.00026193808
0.31,-1.5582833,-1.844290018081665,0.2860067,0.00025361235
0.32,-1.5742283,-1.844290018081665,0.27006173,0.0001489722
0.33,-1.5742283,-1.844290018081665,0.27006173,0.00014843818
0.34,-1.5890927,-1.844290018081665,0.2551973,8.4598854e-05
0.35000000000000003,-1.589093,-1.844290018081665,0.25519705,8.673204e-05
0.36,-1.6029413,-1.844290018081665,0.24134874,4.831747e-05
0.37,-1.6029413,-1.844290018081665,0.24134874,5.0577826e-05
0.38,-1.6158383,-1.844290018081665,0.22845173,2.6172213e-05
0.39,-1.6158384,-1.844290018081665,0.22845161,2.9806328e-05
0.4,-1.6278517,-1.844290018081665,0.2164383,1.6072669e-05
0.41000000000000003,-1.6278516,-1.844290018081665,0.21643841,1.7004559e-05
0.42,-1.6390477,-1.844290018081665,0.20524228,9.176383e-06
0.43,-1.6390475,-1.844290018081665,0.20524251,1.0028112e-05
0.44,-1.6494918,-1.844290018081665,0.19479823,5.100038e-06
0.45,-1.6494917,-1.844290018081665,0.19479835,6.0470443e-06
0.46,-1.6592457,-1.844290018081665,0.18504429,2.6254922e-06
0.47000000000000003,-1.659246,-1.844290018081665,0.18504405,2.909076e-06
0.48,-1.6683695,-1.844290018081665,0.17592049,1.9332338e-06
0.49,-1.6683693,-1.844290018081665,0.17592072,1.6161343e-06
0.5,-1.676918,-1.844290018081665,0.16737199,1.912195e-06
0.51,-1.676918,-1.844290018081665,0.16737199,8.1229564e-07
0.52,-1.6849422,-1.844290018081665,0.15934777,1.3266283e-06
0.53,-1.6849424,-1.844290018081665,0.15934765,-2.1639451e-08
0.54,-1.6924891,-1.844290018081665,0.15180087,7.860847e-07
0.55,-1.692489,-1.844290018081665,0.15180099,3.5014742e-07
0.56,-1.6996005,-1.844290018081665,0.14468956,-6.556945e-09
0.5700000000000001,-1.6996005,-1.844290018081665,0.14468956,5.1786094e-07
0.58,-1.7063154,-1.844290018081665,0.13797462,-9.494237e-07
0.59,-1.7063156,-1.844290018081665,0.13797438,-6.952281e-07
0.6,-1.7126677,-1.844290018081665,0.13162231,8.987567e-07
0.61,-1.7126677,-1.844290018081665,0.13162231,-6.052874e-07
0.62,-1.718688,-1.844290018081665,0.125602,-2.9417052e-07
0.63,-1.718688,-1.844290018081665,0.125602,-1.6460417e-07
0.64,-1.7244045,-1.844290018081665,0.119885564,2.3791256e-07
0.65,-1.7244041,-1.844290018081665,0.11988592,-9.0259576e-08
0.66,-1.72984,-1.844290018081665,0.11444998,-6.4678125e-07
0.67,-1.7298399,-1.844290018081665,0.1144501,2.5571003e-07
0.68,-1.735016,-1.844290018081665,0.10927403,-6.519729e-07
0.6900000000000001,-1.7350161,-1.844290018081665,0.10927391,5.5480378e-08
0.7000000000000001,-1.7399515,-1.844290018081665,0.10433853,-4.1647505e-07
0.71,-1.7399518,-1.844290018081665,0.10433817,3.8028736e-07
0.72,-1.7446636,-1.844290018081665,0.09962642,4.6274107e-07
0.73,-1.7446632,-1.844290018081665,0.09962678,-5.387386e-08
0.74,-1.7491663,-1.844290018081665,0.09512377,1.8796001e-07
0.75,-1.7491667,-1.844290018081665,0.09512329,5.8794933e-07
0.76,-1.7534728,-1.844290018081665,0.09081721,4.158797e-07
0.77,-1.7534726,-1.844290018081665,0.09081745,-1.7863216e-07
0.78,-1.7575939,-1.844290018081665,0.08669615,2.6825506e-07
0.79,-1.7575938,-1.844290018081665,0.08669627,3.6078575e-08
0.8,-1.7615408,-1.844290018081665,0.08274925,-1.3857837e-07
0.81,-1.7615407,-1.844290018081665,0.08274937,1.695123e-07
0.8200000000000001,-1.7653209,-1.844290018081665,0.07896912,-1.1335855e-07
0.8300000000000001,-1.765321,-1.844290018081665,0.078969,1.0554316e-07
0.84,-1.7689443,-1.844290018081665,0.075345755,-3.0093794e-09
0.85,-1.7689444,-1.844290018081665,0.075345635,-5.031134e-08
0.86,-1.7724167,-1.844290018081665,0.07187331,7.4817805e-08
0.87,-1.7724166,-1.844290018081665,0.07187343,3.5572835e-08
0.88,-1.7757454,-1.844290018081665,0.068544626,-1.7222172e-08
0.89,-1.7757455,-1.844290018081665,0.06854451,-5.2833805e-08
0.9,-1.7789357,-1.844290018081665,0.06535435,1.879709e-07
0.91,-1.7789356,-1.844290018081665,0.06535447,8.755649e-09
0.92,-1.7819941,-1.844290018081665,0.062295914,1.1101779e-07
0.93,-1.7819937,-1.844290018081665,0.06229627,5.1053775e-09
0.9400000000000001,-1.7849249,-1.844290018081665,0.059365153,-3.3294998e-07
0.9500000000000001,-1.784925,-1.844290018081665,0.059365034,-5.632891e-08
0.96,-1.7877332,-1.844290018081665,0.05655682,-4.6202306e-08
0.97,-1.7877336,-1.844290018081665,0.056556463,-2.081261e-07
0.98,-1.7904234,-1.844290018081665,0.053866625,-1.6996668e-07
0.99,-1.7904234,-1.844290018081665,0.053866625,7.328332e-08
1.0,-1.793,-1.844290018081665,0.051290035,1.8839008e-07
1.01,-1.7929999,-1.844290018081665,0.051290154,-2.971758e-07
1.02,-1.7954671,-1.844290018081665,0.04882288,-1.2786309e-08
1.03,-1.795467,-1.844290018081665,0.048823,-4.7957244e-08
1.04,-1.797828,-1.844290018081665,0.04646206,8.766877e-08
1.05,-1.7978277,-1.844290018081665,0.046462297,-5.6696905e-09
1.06,-1.800087,-1.844290018081665,0.044203043,3.3220635e-07
1.07,-1.8000872,-1.844290018081665,0.044202805,-9.638579e-08
1.08,-1.8022475,-1.844290018081665,0.042042494,-9.837627e-07
1.09,-1.8022476,-1.844290018081665,0.042042375,-1.8048527e-07
1.1,-1.8043131,-1.844290018081665,0.039976954,4.503756e-07
1.11,-1.8043131,-1.844290018081665,0.039976954,-4.832799e-07
1.12,-1.8062868,-1.844290018081665,0.038003206,1.6562602e-08
1.1300000000000001,-1.8062867,-1.844290018081665,0.038003325,-3.5526995e-08
1.1400000000000001,-1.8081725,-1.844290018081665,0.036117554,-1.9955304e-07
1.1500000000000001,-1.8081723,-1.844290018081665,0.036117673,4.2193312e-07
1.16,-1.8099725,-1.844290018081665,0.034317493,-3.1324262e-07
1.17,-1.8099725,-1.844290018081665,0.034317493,-9.918813e-07
1.18,-1.8116914,-1.844290018081665,0.032598615,-6.2272555e-08
1.19,-1.8116912,-1.844290018081665,0.032598853,-3.7614598e-07
1.2,-1.8133314,-1.844290018081665,0.030958652,-6.1947645e-07
1.21,-1.8133314,-1.844290018081665,0.030958652,3.6171184e-07
1.22,-1.814895,-1.844290018081665,0.029394984,-7.685919e-07
1.23,-1.8148949,-1.844290018081665,0.029395103,-1.6062457e-07
1.24,-1.8163865,-1.844290018081665,0.027903557,2.0834878e-07
1.25,-1.8163865,-1.844290018081665,0.027903557,-7.2734355e-07
1.26,-1.8178073,-1.844290018081665,0.026482701,-1.9730194e-08
1.27,-1.8178076,-1.844290018081665,0.026482463,-2.7016662e-07
1.28,-1.8191613,-1.844290018081665,0.025128722,8.6710463e-07
