# Potential energy = 5.0
# Hopping coefficient = 1.0
# Number of sites = 3
# Number of up spins = 1
# Number of down spins = 2
# Number of qubits = 6
time,energy,ground_energy,energy_diff,beta
0.0,-0.6484746,-1.0492109060287476,0.40073633,-2.3864305e-07
0.01,-0.6484746,-1.0492109060287476,0.40073633,1.3519215e-07
0.02,-0.9351444,-1.0492109060287476,0.11406648,0.27062976
0.03,-0.9357301,-1.0492109060287476,0.11348081,0.23124234
0.04,-1.0173621,-1.0492109060287476,0.03184879,0.27518812
0.05,-1.0176426,-1.0492109060287476,0.03156829,0.16920304
0.06,-1.040411,-1.0492109060287476,0.008799911,0.1626234
0.07,-1.0405099,-1.0492109060287476,0.008700967,0.1025153
0.08,-1.0467993,-1.0492109060287476,0.002411604,0.09009829
0.09,-1.0468322,-1.0492109060287476,0.0023787022,0.059799023
0.1,-1.0485549,-1.0492109060287476,0.0006560087,0.04974325
0.11,-1.0485654,-1.0492109060287476,0.0006455183,0.03414554
0.12,-1.0490334,-1.0492109060287476,0.00017750263,0.027341163
0.13,-1.0490365,-1.0492109060287476,0.00017440319,0.01912273
0.14,-1.0491627,-1.0492109060287476,4.8160553e-05,0.014895961
0.15,-1.0491638,-1.0492109060287476,4.708767e-05,0.010526947
0.16,-1.0491977,-1.0492109060287476,1.3232231e-05,0.008033836
0.17,-1.0491978,-1.0492109060287476,1.3113022e-05,0.00571105
0.18,-1.0492066,-1.0492109060287476,4.2915344e-06,0.004289567
0.19,-1.0492067,-1.0492109060287476,4.172325e-06,0.003060299
0.2,-1.049209,-1.0492109060287476,1.9073486e-06,0.0022709544
0.21,-1.049209,-1.0492109060287476,1.9073486e-06,0.0016237639
0.22,-1.0492097,-1.0492109060287476,1.1920929e-06,0.0011933113
0.23,-1.0492098,-1.0492109060287476,1.0728836e-06,0.00085494743
0.24,-1.04921,-1.0492109060287476,9.536743e-07,0.00062266167
0.25,-1.0492101,-1.0492109060287476,8.34465e-07,0.00044697925
0.26,-1.0492098,-1.0492109060287476,1.0728836e-06,0.000323498
0.27,-1.0492096,-1.0492109060287476,1.3113022e-06,0.0002318667
0.28,-1.0492098,-1.0492109060287476,1.0728836e-06,0.00016709219
0.29,-1.0492101,-1.0492109060287476,8.34465e-07,0.000120253855
0.3,-1.0492101,-1.0492109060287476,8.34465e-07,8.556003e-05
0.31,-1.04921,-1.0492109060287476,9.536743e-07,6.173445e-05
0.32,-1.04921,-1.0492109060287476,9.536743e-07,4.3542113e-05
0.33,-1.0492101,-1.0492109060287476,8.34465e-07,3.162524e-05
0.34,-1.0492102,-1.0492109060287476,7.1525574e-07,2.2425615e-05
0.35000000000000003,-1.0492102,-1.0492109060287476,7.1525574e-07,1.6079986e-05
0.36,-1.0492098,-1.0492109060287476,1.0728836e-06,1.0962712e-05
0.37,-1.04921,-1.0492109060287476,9.536743e-07,8.196397e-06
0.38,-1.0492101,-1.0492109060287476,8.34465e-07,6.150931e-06
0.39,-1.0492102,-1.0492109060287476,7.1525574e-07,4.46748e-06
0.4,-1.0492101,-1.0492109060287476,8.34465e-07,2.7754045e-06
0.41000000000000003,-1.0492098,-1.0492109060287476,1.0728836e-06,1.9411086e-06
0.42,-1.0492098,-1.0492109060287476,1.0728836e-06,1.0819076e-06
0.43,-1.0492098,-1.0492109060287476,1.0728836e-06,7.6270567e-07
0.44,-1.0492098,-1.0492109060287476,1.0728836e-06,7.6425397e-07
0.45,-1.04921,-1.0492109060287476,9.536743e-07,3.5158945e-07
0.46,-1.0492101,-1.0492109060287476,8.34465e-07,1.584476e-07
0.47000000000000003,-1.0492101,-1.0492109060287476,8.34465e-07,2.079472e-07
0.48,-1.04921,-1.0492109060287476,9.536743e-07,3.389554e-07
0.49,-1.0492101,-1.0492109060287476,8.34465e-07,2.2501602e-07
0.5,-1.0492101,-1.0492109060287476,8.34465e-07,6.992248e-08
0.51,-1.04921,-1.0492109060287476,9.536743e-07,-8.732823e-09
0.52,-1.04921,-1.0492109060287476,9.536743e-07,-8.37469e-08
0.53,-1.0492101,-1.0492109060287476,8.34465e-07,3.934735e-08
0.54,-1.0492102,-1.0492109060287476,7.1525574e-07,9.6621605e-08
0.55,-1.0492101,-1.0492109060287476,8.34465e-07,-3.1609076e-08
0.56,-1.0492101,-1.0492109060287476,8.34465e-07,-4.615015e-08
0.5700000000000001,-1.0492101,-1.0492109060287476,8.34465e-07,-2.3929879e-08
0.58,-1.0492102,-1.0492109060287476,7.1525574e-07,-4.046077e-08
0.59,-1.04921,-1.0492109060287476,9.536743e-07,2.218863e-09
0.6,-1.0492101,-1.0492109060287476,8.34465e-07,1.3116352e-08
0.61,-1.0492103,-1.0492109060287476,5.9604645e-07,-7.7169515e-09
0.62,-1.0492098,-1.0492109060287476,1.0728836e-06,-5.914559e-08
0.63,-1.0492097,-1.0492109060287476,1.1920929e-06,-2.1437732e-08
0.64,-1.04921,-1.0492109060287476,9.536743e-07,-1.4538408e-07
0.65,-1.0492102,-1.0492109060287476,7.1525574e-07,-6.360844e-08
0.66,-1.0492101,-1.0492109060287476,8.34465e-07,-1.5364094e-07
0.67,-1.0492101,-1.0492109060287476,8.34465e-07,-6.921433e-08
0.68,-1.04921,-1.0492109060287476,9.536743e-07,-1.3192766e-07
0.6900000000000001,-1.0492098,-1.0492109060287476,1.0728836e-06,-1.0080426e-07
0.7000000000000001,-1.0492101,-1.0492109060287476,8.34465e-07,-7.644825e-08
0.71,-1.0492103,-1.0492109060287476,5.9604645e-07,-5.1019274e-08
0.72,-1.0492101,-1.0492109060287476,8.34465e-07,-7.4160305e-08
0.73,-1.0492101,-1.0492109060287476,8.34465e-07,1.04127885e-07
0.74,-1.04921,-1.0492109060287476,9.536743e-07,1.5786952e-07
0.75,-1.04921,-1.0492109060287476,9.536743e-07,-1.0740129e-07
0.76,-1.0492098,-1.0492109060287476,1.0728836e-06,-2.2281878e-07
0.77,-1.04921,-1.0492109060287476,9.536743e-07,-1.0193107e-07
0.78,-1.0492102,-1.0492109060287476,7.1525574e-07,-1.5475996e-07
0.79,-1.0492102,-1.0492109060287476,7.1525574e-07,-6.750387e-08
0.8,-1.0492103,-1.0492109060287476,5.9604645e-07,-9.129463e-09
0.81,-1.0492102,-1.0492109060287476,7.1525574e-07,-2.232557e-08
0.8200000000000001,-1.0492101,-1.0492109060287476,8.34465e-07,-2.8444597e-07
0.8300000000000001,-1.0492101,-1.0492109060287476,8.34465e-07,4.4504194e-08
0.84,-1.0492102,-1.0492109060287476,7.1525574e-07,-2.330087e-07
0.85,-1.0492103,-1.0492109060287476,5.9604645e-07,6.476204e-08
0.86,-1.04921,-1.0492109060287476,9.536743e-07,1.5359288e-07
0.87,-1.04921,-1.0492109060287476,9.536743e-07,2.4736e-07
0.88,-1.0492101,-1.0492109060287476,8.34465e-07,-2.0944353e-07
0.89,-1.0492101,-1.0492109060287476,8.34465e-07,1.7738503e-07
0.9,-1.04921,-1.0492109060287476,9.536743e-07,3.8618558e-07
