# Potential energy = 5.0
# Hopping coefficient = 1.0
# Number of sites = 4
# Number of up spins = 2
# Number of down spins = 2
# Number of qubits = 8
time,energy,ground_energy,energy_diff,beta
0.0,-0.9883541,-1.657407522201538,0.66905344,1.9041337e-09
0.01,-0.98835397,-1.657407522201538,0.66905355,-6.180051e-08
0.02,-1.4301342,-1.657407522201538,0.22727334,0.40950722
0.03,-1.431575,-1.657407522201538,0.22583258,0.37914526
0.04,-1.5769986,-1.657407522201538,0.08040893,0.38046992
0.05,-1.5775176,-1.657407522201538,0.07988989,0.23863102
0.06,-1.627533,-1.657407522201538,0.029874563,0.19652435
0.07,-1.6277145,-1.657407522201538,0.029693007,0.14451356
0.08,-1.6455821,-1.657407522201538,0.011825442,0.1064092
0.09,-1.645651,-1.657407522201538,0.011756539,0.09066181
0.1,-1.6522615,-1.657407522201538,0.0051460266,0.060803115
0.11,-1.652289,-1.657407522201538,0.0051184893,0.058294915
0.12,-1.6548436,-1.657407522201538,0.0025639534,0.036083452
0.13,-1.654855,-1.657407522201538,0.0025525093,0.037673723
0.14,-1.6559138,-1.657407522201538,0.0014936924,0.021846332
0.15,-1.6559185,-1.657407522201538,0.0014890432,0.02431294
0.16,-1.6564093,-1.657407522201538,0.0009982586,0.013369136
0.17,-1.6564109,-1.657407522201538,0.0009965897,0.0156206135
0.18,-1.6566752,-1.657407522201538,0.00073230267,0.00822186
0.19,-1.6566759,-1.657407522201538,0.0007315874,0.009983275
0.2,-1.6568422,-1.657407522201538,0.00056529045,0.0050644507
0.21,-1.6568426,-1.657407522201538,0.0005649328,0.0063498532
0.22,-1.6569595,-1.657407522201538,0.0004479885,0.00312105
0.23,-1.6569595,-1.657407522201538,0.0004479885,0.0040252563
0.24,-1.6570485,-1.657407522201538,0.00035905838,0.001923887
0.25,-1.6570485,-1.657407522201538,0.00035905838,0.0025498415
0.26,-1.6571178,-1.657407522201538,0.00028967857,0.0011874677
0.27,-1.6571175,-1.657407522201538,0.0002900362,0.0016200589
0.28,-1.6571729,-1.657407522201538,0.00023460388,0.00073615834
0.29,-1.6571729,-1.657407522201538,0.00023460388,0.0010376209
0.3,-1.6572174,-1.657407522201538,0.00019013882,0.00045974628
0.31,-1.6572177,-1.657407522201538,0.00018978119,0.00067457726
0.32,-1.6572535,-1.657407522201538,0.0001540184,0.000291317
0.33,-1.6572533,-1.657407522201538,0.00015425682,0.00045131252
0.34,-1.6572827,-1.657407522201538,0.00012481213,0.00018831433
0.35000000000000003,-1.6572828,-1.657407522201538,0.00012469292,0.00031049649
0.36,-1.6573061,-1.657407522201538,0.000101447105,0.0001270551
0.37,-1.6573062,-1.657407522201538,0.000101327896,0.00022322452
0.38,-1.657325,-1.657407522201538,8.249283e-05,8.704835e-05
0.39,-1.6573253,-1.657407522201538,8.225441e-05,0.00016818201
0.4,-1.6573405,-1.657407522201538,6.699562e-05,6.522896e-05
0.41000000000000003,-1.6573405,-1.657407522201538,6.699562e-05,0.00013293601
0.42,-1.6573529,-1.657407522201538,5.4597855e-05,5.02541e-05
0.43,-1.657353,-1.657407522201538,5.4478645e-05,0.000109645145
0.44,-1.6573629,-1.657407522201538,4.4584274e-05,4.0292107e-05
0.45,-1.6573628,-1.657407522201538,4.4703484e-05,9.376985e-05
0.46,-1.657371,-1.657407522201538,3.6478043e-05,3.398966e-05
0.47000000000000003,-1.6573713,-1.657407522201538,3.6239624e-05,8.2385166e-05
0.48,-1.6573778,-1.657407522201538,2.9683113e-05,3.0214433e-05
0.49,-1.657378,-1.657407522201538,2.9563904e-05,7.392051e-05
0.5,-1.6573833,-1.657407522201538,2.4199486e-05,2.6798392e-05
0.51,-1.6573834,-1.657407522201538,2.4080276e-05,6.660058e-05
0.52,-1.6573875,-1.657407522201538,2.002716e-05,2.3205626e-05
0.53,-1.6573875,-1.657407522201538,2.002716e-05,6.0639337e-05
0.54,-1.657391,-1.657407522201538,1.6570091e-05,2.192054e-05
0.55,-1.6573911,-1.657407522201538,1.6450882e-05,5.631756e-05
0.56,-1.6573937,-1.657407522201538,1.3828278e-05,1.9959418e-05
0.5700000000000001,-1.6573938,-1.657407522201538,1.3709068e-05,5.1228693e-05
0.58,-1.6573958,-1.657407522201538,1.168251e-05,1.7185379e-05
0.59,-1.6573961,-1.657407522201538,1.1444092e-05,4.7683312e-05
0.6,-1.6573979,-1.657407522201538,9.655952e-06,1.697354e-05
0.61,-1.657398,-1.657407522201538,9.536743e-06,4.335915e-05
0.62,-1.6573992,-1.657407522201538,8.34465e-06,1.4640203e-05
0.63,-1.6573993,-1.657407522201538,8.225441e-06,4.071327e-05
0.64,-1.6574008,-1.657407522201538,6.67572e-06,1.3369734e-05
0.65,-1.6574005,-1.657407522201538,7.033348e-06,3.66449e-05
0.66,-1.657402,-1.657407522201538,5.4836273e-06,1.3488393e-05
0.67,-1.657402,-1.657407522201538,5.4836273e-06,3.3717362e-05
0.68,-1.6574025,-1.657407522201538,5.00679e-06,1.2022407e-05
0.6900000000000001,-1.6574028,-1.657407522201538,4.7683716e-06,3.096873e-05
0.7000000000000001,-1.6574032,-1.657407522201538,4.2915344e-06,1.0363352e-05
0.71,-1.6574032,-1.657407522201538,4.2915344e-06,2.876303e-05
0.72,-1.6574035,-1.657407522201538,4.053116e-06,1.07587075e-05
0.73,-1.6574036,-1.657407522201538,3.9339066e-06,2.6921272e-05
0.74,-1.6574044,-1.657407522201538,3.0994415e-06,8.427983e-06
0.75,-1.657404,-1.657407522201538,3.5762787e-06,2.4434234e-05
0.76,-1.6574044,-1.657407522201538,3.0994415e-06,8.353575e-06
0.77,-1.6574042,-1.657407522201538,3.33786e-06,2.228951e-05
0.78,-1.6574048,-1.657407522201538,2.7418137e-06,7.6157858e-06
0.79,-1.6574048,-1.657407522201538,2.7418137e-06,1.9995641e-05
0.8,-1.657405,-1.657407522201538,2.503395e-06,6.63642e-06
0.81,-1.6574049,-1.657407522201538,2.6226044e-06,1.8131646e-05
0.8200000000000001,-1.6574049,-1.657407522201538,2.6226044e-06,6.2063127e-06
0.8300000000000001,-1.6574051,-1.657407522201538,2.3841858e-06,1.6823953e-05
0.84,-1.6574051,-1.657407522201538,2.3841858e-06,5.68578e-06
0.85,-1.6574054,-1.657407522201538,2.1457672e-06,1.5449983e-05
0.86,-1.6574055,-1.657407522201538,2.026558e-06,5.279231e-06
0.87,-1.6574055,-1.657407522201538,2.026558e-06,1.4256968e-05
0.88,-1.6574056,-1.657407522201538,1.9073486e-06,4.7088215e-06
0.89,-1.6574054,-1.657407522201538,2.1457672e-06,1.2719761e-05
0.9,-1.6574056,-1.657407522201538,1.9073486e-06,3.9981305e-06
0.91,-1.6574059,-1.657407522201538,1.66893e-06,1.1619482e-05
0.92,-1.6574056,-1.657407522201538,1.9073486e-06,3.844021e-06
0.93,-1.6574059,-1.657407522201538,1.66893e-06,1.0604424e-05
0.9400000000000001,-1.6574059,-1.657407522201538,1.66893e-06,3.386645e-06
0.9500000000000001,-1.6574057,-1.657407522201538,1.7881393e-06,9.640983e-06
0.96,-1.6574057,-1.657407522201538,1.7881393e-06,3.0360268e-06
0.97,-1.6574056,-1.657407522201538,1.9073486e-06,8.721695e-06
0.98,-1.6574059,-1.657407522201538,1.66893e-06,2.8862369e-06
0.99,-1.6574057,-1.657407522201538,1.7881393e-06,7.846673e-06
1.0,-1.6574056,-1.657407522201538,1.9073486e-06,2.363789e-06
1.01,-1.6574057,-1.657407522201538,1.7881393e-06,7.0057085e-06
1.02,-1.6574056,-1.657407522201538,1.9073486e-06,2.1743012e-06
1.03,-1.6574059,-1.657407522201538,1.66893e-06,6.5151944e-06
1.04,-1.6574057,-1.657407522201538,1.7881393e-06,2.090393e-06
1.05,-1.657406,-1.657407522201538,1.5497208e-06,6.128285e-06
1.06,-1.6574059,-1.657407522201538,1.66893e-06,1.8634929e-06
1.07,-1.657406,-1.657407522201538,1.5497208e-06,5.4439415e-06
1.08,-1.6574057,-1.657407522201538,1.7881393e-06,2.0310727e-06
1.09,-1.6574057,-1.657407522201538,1.7881393e-06,5.254533e-06
1.1,-1.6574057,-1.657407522201538,1.7881393e-06,2.035762e-06
1.11,-1.6574059,-1.657407522201538,1.66893e-06,4.2251895e-06
1.12,-1.6574057,-1.657407522201538,1.7881393e-06,1.2266208e-06
1.1300000000000001,-1.657406,-1.657407522201538,1.5497208e-06,4.1488365e-06
1.1400000000000001,-1.6574059,-1.657407522201538,1.66893e-06,1.5713806e-06
1.1500000000000001,-1.6574061,-1.657407522201538,1.4305115e-06,3.5158514e-06
1.16,-1.6574062,-1.657407522201538,1.3113022e-06,1.175264e-06
1.17,-1.6574062,-1.657407522201538,1.3113022e-06,3.178675e-06
1.18,-1.6574059,-1.657407522201538,1.66893e-06,1.6734007e-06
1.19,-1.657406,-1.657407522201538,1.5497208e-06,2.9548776e-06
1.2,-1.6574059,-1.657407522201538,1.66893e-06,1.3525786e-06
1.21,-1.6574059,-1.657407522201538,1.66893e-06,2.861287e-06
1.22,-1.6574059,-1.657407522201538,1.66893e-06,1.3199372e-06
1.23,-1.657406,-1.657407522201538,1.5497208e-06,3.3467434e-06
1.24,-1.6574059,-1.657407522201538,1.66893e-06,3.3723907e-07
1.25,-1.657406,-1.657407522201538,1.5497208e-06,2.1320552e-06
1.26,-1.6574054,-1.657407522201538,2.1457672e-06,7.553036e-07
1.27,-1.6574056,-1.657407522201538,1.9073486e-06,1.2391554e-06
1.28,-1.657406,-1.657407522201538,1.5497208e-06,2.6615687e-08
1.29,-1.657406,-1.657407522201538,1.5497208e-06,1.5181822e-06
1.3,-1.6574057,-1.657407522201538,1.7881393e-06,1.1391323e-06
