# Potential energy = 5.0
# Hopping coefficient = 1.0
# Number of sites = 3
# Number of up spins = 1
# Number of down spins = 1
# Number of qubits = 6
time,energy,ground_energy,energy_diff,beta
0.0,-1.7045557,-1.9132438898086548,0.20868814,-7.6980984e-07
0.01,-1.7045562,-1.9132438898086548,0.20868766,-2.7678578e-07
0.02,-1.8355263,-1.9132438898086548,0.07771754,0.20014387
0.03,-1.835717,-1.9132438898086548,0.07752693,0.12962794
0.04,-1.8724679,-1.9132438898086548,0.040776014,0.16425845
0.05,-1.8725325,-1.9132438898086548,0.040711403,0.07933563
0.06,-1.889733,-1.9132438898086548,0.023510933,0.083211124
0.07,-1.8897552,-1.9132438898086548,0.02348864,0.047768336
0.08,-1.8994507,-1.9132438898086548,0.01379323,0.04586883
0.09,-1.899462,-1.9132438898086548,0.013781905,0.03440107
0.1,-1.9051365,-1.9132438898086548,0.008107424,0.030974198
0.11,-1.9051435,-1.9132438898086548,0.00810039,0.028132565
0.12,-1.9084818,-1.9132438898086548,0.0047620535,0.02426041
0.13,-1.9084871,-1.9132438898086548,0.0047568083,0.024123486
0.14,-1.9104497,-1.9132438898086548,0.0027941465,0.020255096
0.15,-1.9104538,-1.9132438898086548,0.0027900934,0.02081098
0.16,-1.9116063,-1.9132438898086548,0.001637578,0.017175898
0.17,-1.9116092,-1.9132438898086548,0.001634717,0.017801527
0.18,-1.9122852,-1.9132438898086548,0.0009586811,0.014516305
0.19,-1.9122875,-1.9132438898086548,0.00095641613,0.015046418
0.2,-1.9126831,-1.9132438898086548,0.0005607605,0.012156345
0.21,-1.9126847,-1.9132438898086548,0.0005592108,0.01257034
0.22,-1.9129165,-1.9132438898086548,0.0003273487,0.010079829
0.23,-1.9129175,-1.9132438898086548,0.00032639503,0.010392819
0.24,-1.9130533,-1.9132438898086548,0.00019061565,0.008280313
0.25,-1.913054,-1.9132438898086548,0.0001899004,0.008514614
0.26,-1.9131327,-1.9132438898086548,0.00011122227,0.006745764
0.27,-1.9131333,-1.9132438898086548,0.00011062622,0.0069212327
0.28,-1.9131794,-1.9132438898086548,6.4492226e-05,0.0054553393
0.29,-1.9131799,-1.9132438898086548,6.401539e-05,0.005586755
0.3,-1.9132066,-1.9132438898086548,3.7312508e-05,0.0043831244
0.31,-1.9132069,-1.9132438898086548,3.695488e-05,0.004481702
0.32,-1.9132224,-1.9132438898086548,2.1457672e-05,0.003500891
0.33,-1.9132228,-1.9132438898086548,2.1100044e-05,0.0035757674
0.34,-1.9132316,-1.9132438898086548,1.2278557e-05,0.0027823178
0.35000000000000003,-1.9132318,-1.9132438898086548,1.2040138e-05,0.0028387564
0.36,-1.9132366,-1.9132438898086548,7.2717667e-06,0.0022007595
0.37,-1.913237,-1.9132438898086548,6.914139e-06,0.0022434304
0.38,-1.9132402,-1.9132438898086548,3.695488e-06,0.0017336156
0.39,-1.9132403,-1.9132438898086548,3.5762787e-06,0.0017650686
0.4,-1.9132416,-1.9132438898086548,2.2649765e-06,0.0013594286
0.41000000000000003,-1.9132416,-1.9132438898086548,2.2649765e-06,0.0013827805
0.42,-1.9132428,-1.9132438898086548,1.0728836e-06,0.0010613229
0.43,-1.9132428,-1.9132438898086548,1.0728836e-06,0.0010798245
0.44,-1.9132435,-1.9132438898086548,3.5762787e-07,0.0008264849
0.45,-1.9132438,-1.9132438898086548,1.1920929e-07,0.0008403886
0.46,-1.9132435,-1.9132438898086548,3.5762787e-07,0.00064188463
0.47000000000000003,-1.9132435,-1.9132438898086548,3.5762787e-07,0.00065151916
0.48,-1.913244,-1.9132438898086548,-1.1920929e-07,0.00049538846
0.49,-1.9132439,-1.9132438898086548,0.0,0.00050351984
0.5,-1.913244,-1.9132438898086548,-1.1920929e-07,0.0003818057
0.51,-1.9132439,-1.9132438898086548,0.0,0.0003878152
0.52,-1.9132441,-1.9132438898086548,-2.3841858e-07,0.00029398798
0.53,-1.9132445,-1.9132438898086548,-5.9604645e-07,0.00029787075
0.54,-1.913244,-1.9132438898086548,-1.1920929e-07,0.00022508079
0.55,-1.9132441,-1.9132438898086548,-2.3841858e-07,0.00022829253
0.56,-1.9132444,-1.9132438898086548,-4.7683716e-07,0.0001715729
0.5700000000000001,-1.9132445,-1.9132438898086548,-5.9604645e-07,0.00017389777
0.58,-1.913244,-1.9132438898086548,-1.1920929e-07,0.00013065294
0.59,-1.9132439,-1.9132438898086548,0.0,0.00013255133
0.6,-1.9132441,-1.9132438898086548,-2.3841858e-07,9.910768e-05
0.61,-1.9132442,-1.9132438898086548,-3.5762787e-07,0.000100312725
0.62,-1.913244,-1.9132438898086548,-1.1920929e-07,7.519551e-05
0.63,-1.9132442,-1.9132438898086548,-3.5762787e-07,7.5944685e-05
0.64,-1.9132442,-1.9132438898086548,-3.5762787e-07,5.666358e-05
0.65,-1.9132445,-1.9132438898086548,-5.9604645e-07,5.7400975e-05
0.66,-1.9132445,-1.9132438898086548,-5.9604645e-07,4.2570133e-05
0.67,-1.9132446,-1.9132438898086548,-7.1525574e-07,4.2931235e-05
0.68,-1.913244,-1.9132438898086548,-1.1920929e-07,3.171009e-05
0.6900000000000001,-1.9132444,-1.9132438898086548,-4.7683716e-07,3.2215998e-05
0.7000000000000001,-1.9132442,-1.9132438898086548,-3.5762787e-07,2.3710149e-05
0.71,-1.9132441,-1.9132438898086548,-2.3841858e-07,2.3985222e-05
0.72,-1.9132441,-1.9132438898086548,-2.3841858e-07,1.7809056e-05
0.73,-1.9132442,-1.9132438898086548,-3.5762787e-07,1.7932729e-05
0.74,-1.9132444,-1.9132438898086548,-4.7683716e-07,1.31376e-05
0.75,-1.9132442,-1.9132438898086548,-3.5762787e-07,1.3311868e-05
0.76,-1.9132441,-1.9132438898086548,-2.3841858e-07,9.667216e-06
0.77,-1.9132442,-1.9132438898086548,-3.5762787e-07,9.8262335e-06
0.78,-1.9132445,-1.9132438898086548,-5.9604645e-07,7.1005898e-06
0.79,-1.9132444,-1.9132438898086548,-4.7683716e-07,7.1786035e-06
0.8,-1.9132439,-1.9132438898086548,0.0,5.1894576e-06
0.81,-1.913244,-1.9132438898086548,-1.1920929e-07,5.257635e-06
0.8200000000000001,-1.9132444,-1.9132438898086548,-4.7683716e-07,3.7741502e-06
0.8300000000000001,-1.9132444,-1.9132438898086548,-4.7683716e-07,3.850109e-06
0.84,-1.9132442,-1.9132438898086548,-3.5762787e-07,2.6627565e-06
