Time,Eigenvalue,Probability
0,-1.8442887702247612,0.40023221520544633
0,-1.5136025043789292,0.002777688445081487
0,-0.8442887702247606,0.22384959407988209
0,-0.7015621187164248,9.018824186829679e-30
0,-0.7015621187164195,5.791462674441179e-34
0,1.113570394002585e-15,3.1325709952867544e-31
0,1.652109580653466,0.0034728861110215545
0,2.999999999999997,9.81369646886372e-32
0,3.0,1.0387516063772248e-32
0,3.000000000000001,2.1177440486403426e-32
0,3.0000000000000036,2.8130853408302535e-31
0,3.165712085032401,0.0009587210928973521
0,4.000000000000003,0.24485340659907245
0,4.298437881283577,9.56726436186609e-32
0,4.2984378812835775,1.1353453915592553e-30
0,4.999999999999996,4.3104007415924594e-32
0,4.999999999999997,7.671416544369118e-32
0,5.0,5.755462573839196e-33
0,5.000000000000002,7.056754670201612e-31
0,5.000000000000003,2.1594227073654784e-31
0,5.000000000000004,3.3830619993945346e-32
0,5.701562118716424,4.85341576209183e-33
0,5.701562118716425,2.2981987031230095e-32
0,6.000000000000003,0.08814722637566609
0,6.834287914967606,0.0001321046205452715
0,6.999999999999995,2.9403231321723544e-32
0,6.999999999999996,3.98277633199987e-33
0,6.999999999999999,9.146495224430112e-31
0,7.0,4.431965705603713e-34
0,8.347890419346532,2.7353087901091798e-05
0,9.999999999999995,5.247237977628804e-31
0,10.701562118716426,1.8945455566218998e-31
0,10.701562118716428,9.523432482886351e-32
0,10.844288770224761,0.007856795793007444
0,11.513602504378932,0.00015877189431316924
0,11.844288770224763,0.0275332366951663
1,-1.8442887702247612,0.49576444249893187
1,-1.5136025043789292,0.0036972740676720402
1,-0.8442887702247606,0.49484577279473296
1,-0.7015621187164248,3.179419482496743e-29
1,-0.7015621187164195,3.4012302772267237e-31
1,1.113570394002585e-15,1.3248636794361202e-30
1,1.652109580653466,0.0036673782674385763
1,2.999999999999997,4.1004907696783294e-32
1,3.0,1.7786671417889138e-31
1,3.000000000000001,5.682958209163082e-32
1,3.0000000000000036,1.341307610743227e-31
1,3.165712085032401,4.75202917970361e-05
1,4.000000000000003,0.0012018896619685453
1,4.298437881283577,9.723077624368682e-31
1,4.2984378812835775,5.109296695441823e-31
1,4.999999999999996,4.252291577600796e-31
1,4.999999999999997,2.6016129702309588e-31
1,5.0,9.340158336562264e-31
1,5.000000000000002,3.222731920661258e-31
1,5.000000000000003,1.291716399582406e-31
1,5.000000000000004,8.364484265987622e-32
1,5.701562118716424,1.6175631332834122e-31
1,5.701562118716425,4.141747154697475e-31
1,6.000000000000003,0.00029329238617315954
1,6.834287914967606,7.020620353331656e-05
1,6.999999999999995,1.6532418834974157e-31
1,6.999999999999996,1.1728400584891245e-32
1,6.999999999999999,9.083144776786773e-32
1,7.0,1.320589695412626e-32
1,8.347890419346532,1.896826641068916e-05
1,9.999999999999995,4.877918321719638e-31
1,10.701562118716426,1.6402764409942053e-31
1,10.701562118716428,1.7048470119968767e-31
1,10.844288770224761,0.00017850248901366667
1,11.513602504378932,2.617815490811784e-05
1,11.844288770224763,0.00018857491741824071
